"X","Y","Z","TimeStep1 - pressure","TimeStep2 - pressure","TimeStep3 - pressure","TimeStep4 - pressure","TimeStep5 - pressure","TimeStep6 - pressure","TimeStep7 - pressure","TimeStep8 - pressure","TimeStep9 - pressure","TimeStep10 - pressure","TimeStep11 - pressure","TimeStep12 - pressure","TimeStep13 - pressure","TimeStep14 - pressure","TimeStep15 - pressure","TimeStep16 - pressure","TimeStep17 - pressure","TimeStep18 - pressure","TimeStep19 - pressure","TimeStep20 - pressure","TimeStep21 - pressure","TimeStep22 - pressure","TimeStep23 - pressure","TimeStep24 - pressure","TimeStep25 - pressure","TimeStep26 - pressure","TimeStep27 - pressure","TimeStep28 - pressure","TimeStep29 - pressure","TimeStep30 - pressure","TimeStep31 - pressure","TimeStep32 - pressure","TimeStep33 - pressure","TimeStep34 - pressure","TimeStep35 - pressure","TimeStep36 - pressure","TimeStep37 - pressure","TimeStep38 - pressure","TimeStep39 - pressure","TimeStep40 - pressure","TimeStep41 - pressure","TimeStep42 - pressure","TimeStep43 - pressure","TimeStep44 - pressure","TimeStep45 - pressure","TimeStep46 - pressure","TimeStep47 - pressure","TimeStep48 - pressure","TimeStep49 - pressure","TimeStep50 - pressure","TimeStep51 - pressure","TimeStep52 - pressure","TimeStep53 - pressure","TimeStep54 - pressure","TimeStep55 - pressure","TimeStep56 - pressure","TimeStep57 - pressure","TimeStep58 - pressure","TimeStep59 - pressure","TimeStep60 - pressure","TimeStep61 - pressure","TimeStep62 - pressure","TimeStep63 - pressure","TimeStep64 - pressure","TimeStep65 - pressure","TimeStep66 - pressure","TimeStep67 - pressure","TimeStep68 - pressure","TimeStep69 - pressure","TimeStep70 - pressure","TimeStep71 - pressure","TimeStep72 - pressure","TimeStep73 - pressure","TimeStep74 - pressure","TimeStep75 - pressure","TimeStep76 - pressure","TimeStep77 - pressure","TimeStep78 - pressure","TimeStep79 - pressure","TimeStep80 - pressure","TimeStep81 - pressure","TimeStep82 - pressure","TimeStep83 - pressure","TimeStep84 - pressure","TimeStep85 - pressure","TimeStep86 - pressure","TimeStep87 - pressure","TimeStep88 - pressure","TimeStep89 - pressure","TimeStep90 - pressure","TimeStep91 - pressure","TimeStep92 - pressure","TimeStep93 - pressure","TimeStep94 - pressure","TimeStep95 - pressure","TimeStep96 - pressure","TimeStep97 - pressure","TimeStep98 - pressure","TimeStep99 - pressure","TimeStep100 - pressure","TimeStep101 - pressure","TimeStep102 - pressure","TimeStep103 - pressure","TimeStep104 - pressure","TimeStep105 - pressure","TimeStep106 - pressure","TimeStep107 - pressure","TimeStep108 - pressure","TimeStep109 - pressure","TimeStep110 - pressure","TimeStep111 - pressure","TimeStep112 - pressure","TimeStep113 - pressure","TimeStep114 - pressure","TimeStep115 - pressure","TimeStep116 - pressure","TimeStep117 - pressure","TimeStep118 - pressure","TimeStep119 - pressure","TimeStep120 - pressure","TimeStep121 - pressure","TimeStep122 - pressure","TimeStep123 - pressure","TimeStep124 - pressure","TimeStep125 - pressure","TimeStep126 - pressure","TimeStep127 - pressure","TimeStep128 - pressure","TimeStep129 - pressure","TimeStep130 - pressure","TimeStep131 - pressure","TimeStep132 - pressure","TimeStep133 - pressure","TimeStep134 - pressure","TimeStep135 - pressure","TimeStep136 - pressure","TimeStep137 - pressure","TimeStep138 - pressure","TimeStep139 - pressure","TimeStep140 - pressure","TimeStep141 - pressure","TimeStep142 - pressure","TimeStep143 - pressure","TimeStep144 - pressure","TimeStep145 - pressure","TimeStep146 - pressure","TimeStep147 - pressure","TimeStep148 - pressure","TimeStep149 - pressure","TimeStep150 - pressure","TimeStep151 - pressure","TimeStep152 - pressure","TimeStep153 - pressure"
0.30000000000000004,0.9,0.0,0.0,38993830838.9645,91834953985.9922,141528432259.88586,183223354503.48517,216945968129.76498,243943925982.10684,265523447356.79547,282784163702.7865,296604437791.84186,307678952213.86523,316558042060.573,323679345012.7448,329392011253.04364,333975224366.92847,337652542364.14685,340603136380.98315,342970677201.4955,344870403422.7365,346394763897.2237,347617931870.96094,348599421047.4903,349386984376.1743,350018938818.00476,350526030202.4918,350932929361.47906,351259432536.0106,351521424551.23846,351731651661.3391,351900341683.3889,352035701599.0951,352144316837.20276,352231471663.9116,352301406269.4804,352357523058.957,352402552183.4909,352438684365.60657,352467677480.5793,352490942079.2474,352509610013.0564,352524589500.0307,352536609310.7025,352546254223.69824,352553993475.9408,352560203591.60486,352565186700.4832,352569185236.9737,352572393734.8124,352574968291.3796,352577034162.0303,352578691853.9216,352580022015.8105,352581089361.71454,352581945819.3295,352582633056.37573,352583184507.7836,352583627002.34503,352583982067.9665,352584266979.0287,352584495596.8066,352584679043.8373,352584826245.0453,352584944361.95105,352585039141.08765,352585115193.5774,352585176219.46765,352585225187.7432,352585264480.77136,352585296010.20605,352585321309.9935,352585341610.9995,352585357900.8931,352585370972.19775,352585381460.84845,352585389877.13104,352585396630.508,352585402049.5396,352585406397.8684,352585409887.0459,352585412686.8249,352585414933.418,352585416736.1249,352585418182.6494,352585419343.3669,352585420274.74744,352585421022.104,352585421621.79645,352585422103.0004,352585422489.1272,352585422798.9623,352585423047.57965,352585423247.0747,352585423407.153,352585423535.6027,352585423638.6732,352585423721.3787,352585423787.7433,352585423840.9953,352585423883.7257,352585423918.0133,352585423945.5263,352585423967.6032,352585423985.3181,352585423999.5329,352585424010.9391,352585424020.09174,352585424027.4359,352585424033.3289,352585424038.0577,352585424041.8521,352585424044.8967,352585424047.33984,352585424049.30035,352585424050.87335,352585424052.1357,352585424053.14856,352585424053.9611,352585424054.61346,352585424055.1367,352585424055.55664,352585424055.89355,352585424056.1638,352585424056.3808,352585424056.55493,352585424056.6947,352585424056.8067,352585424056.89667,352585424056.96893,352585424057.0267,352585424057.0731,352585424057.1104,352585424057.1403,352585424057.16437,352585424057.18365,352585424057.19916,352585424057.2116,352585424057.2215,352585424057.22943,352585424057.2359,352585424057.2411,352585424057.2452,352585424057.2484,352585424057.2511,352585424057.2532,352585424057.25494,352585424057.2563,352585424057.25745,352585424057.2583,352585424057.2591,352585424057.2596,352585424057.2601,352585424057.2605,352585424057.2607
0.4,0.9,0.0,0.0,58888033726.56897,132628910117.91249,199158537420.8517,253904003049.42844,297811980951.4,332844060397.3759,360807342024.65765,383162394820.90094,401057929360.0068,415396912251.792,426892966504.2519,436113045894.3017,443509303828.9777,449443234527.3551,454204290660.8999,458024449788.82324,461089724666.445,463549315972.2224,465522918098.1706,467106563789.8608,468377305940.8613,469396970692.4426,470215167331.65234,470871702738.375,471398518442.60034,471821244801.25586,472160448028.7654,472432630805.76263,472651035171.55164,472826286773.1805,472966911819.675,473079751894.1589,473170296806.00586,473242951677.1523,473301251256.857,473348031891.6784,473385569517.26465,473415690385.4447,473439859913.6396,473459253979.23236,473474816127.45416,473487303476.026,473497323549.87006,473505363837.94763,473511815510.1982,473516992448.4408,473521146517.11115,473524479816.7778,473527154516.5838,473529300743.97656,473531022915.568,473532404817.1316,473533513679.88464,473534403451.36835,473535117420.064,473535690321.42993,473536150027.8246,473536518904.5316,473536814897.8584,473537052408.2451,473537242990.8658,473537395917.7999,473537518629.13153,473537617094.9185,473537696105.643,473537759505.2741,473537810378.28235,473537851199.70197,473537883955.546,473537910239.4263,473537931330.0862,473537948253.61224,473537961833.355,473537972729.9856,473537981473.63873,473537988489.70374,473537994119.5209,473537998636.9878,473538002261.8847,473538005170.56757,473538007504.54706,473538009377.3743,473538010880.1648,473538012086.03094,473538013053.63965,473538013830.0664,473538014453.0852,473538014953.0067,473538015354.15283,473538015676.0395,473538015934.3274,473538016141.5823,473538016307.88727,473538016441.33344,473538016548.41296,473538016634.3355,473538016703.28143,473538016758.60474,473538016802.99725,473538016838.6185,473538016867.20184,473538016890.1374,473538016908.5414,473538016923.3091,473538016935.159,473538016944.6675,473538016952.29736,473538016958.4198,473538016963.33234,473538016967.27435,473538016970.4375,473538016972.9756,473538016975.0124,473538016976.64655,473538016977.95795,473538016979.01025,473538016979.8545,473538016980.53217,473538016981.07574,473538016981.51196,473538016981.862,473538016982.1429,473538016982.3683,473538016982.5492,473538016982.6942,473538016982.8107,473538016982.90424,473538016982.97925,473538016983.0394,473538016983.08765,473538016983.12634,473538016983.1574,473538016983.1824,473538016983.2023,473538016983.2183,473538016983.2314,473538016983.2417,473538016983.24994,473538016983.25665,473538016983.26184,473538016983.26624,473538016983.26965,473538016983.27246,473538016983.27466,473538016983.27637,473538016983.2778,473538016983.279,473538016983.2799,473538016983.2805,473538016983.2812,473538016983.28156,473538016983.28204
0.5,0.9,0.0,0.0,85834901302.69832,182980421627.01605,266230639805.02466,333159333664.57935,386318682503.6017,428567132548.9763,462239342283.2584,489142490966.3736,510673939707.716,527924720968.73566,541754793977.7751,552846659920.3358,561744401332.3406,568882940363.479,574610502825.1245,579206162442.5227,582893694254.171,585852587380.4883,588226834535.1224,590131963335.6536,591660668573.1586,592887327217.7393,593871619337.7444,594661432686.1085,595295192984.5441,595803733601.4288,596211795732.0085,596539232132.6104,596801973001.8103,597012801013.3031,597181973212.832,597317720037.9624,597426645739.8564,597514049688.6174,597584184194.3553,597640461387.3972,597685619222.6749,597721854684.6267,597750930673.2095,597774261771.1604,597792983065.1953,597808005369.3782,597820059537.3512,597829732019.2655,597837493393.3059,597843721259.8998,597848718612.4445,597852728578.31,597855946247.2854,597858528162.9384,597860599938.652,597862262368.8726,597863596332.8823,597864666729.6768,597865525635.3812,597866214836.8187,597866767864.4896,597867211623.8728,597867567704.41,597867853429.8591,597868082701.1158,597868266672.5095,597868414294.476,597868532749.0057,597868627799.0582,597868704068.9354,597868765269.2615,597868814377.5076,597868853782.8502,597868885402.4086,597868910774.5127,597868931133.5469,597868947470.0033,597868960578.6708,597868971097.3021,597868979537.6416,597868986310.3225,597868991744.8438,597868996105.6018,597868999604.7527,597869002412.5347,597869004665.5493,597869006473.409,597869007924.0684,597869009088.1035,597869010022.1465,597869010771.6393,597869011373.0458,597869011855.6254,597869012242.8558,597869012553.5764,597869012802.9043,597869013002.9696,597869013163.5056,597869013292.3226,597869013395.6875,597869013478.6296,597869013545.1836,597869013598.5879,597869013641.4404,597869013675.826,597869013703.4177,597869013725.5579,597869013743.3232,597869013757.5786,597869013769.0176,597869013778.1963,597869013785.5614,597869013791.4713,597869013796.2136,597869013800.0188,597869013803.0723,597869013805.5222,597869013807.4884,597869013809.066,597869013810.3318,597869013811.3477,597869013812.1627,597869013812.8167,597869013813.3413,597869013813.7627,597869013814.1006,597869013814.3716,597869013814.5892,597869013814.7639,597869013814.9039,597869013815.0162,597869013815.1064,597869013815.1788,597869013815.2369,597869013815.2836,597869013815.3209,597869013815.3508,597869013815.375,597869013815.3943,597869013815.4097,597869013815.4222,597869013815.4321,597869013815.4402,597869013815.4467,597869013815.4518,597869013815.4559,597869013815.4591,597869013815.4618,597869013815.4641,597869013815.4658,597869013815.4672,597869013815.4683,597869013815.4692,597869013815.4697,597869013815.4703,597869013815.4708
0.6000000000000001,0.9,0.0,0.0,123227812796.35712,246352555244.18362,345731373441.83954,423604435252.3224,484823304883.11017,533282290103.2126,571844663766.1592,602636620077.3663,627274777970.6676,647012886388.5735,662836529127.8857,675527092128.7029,685707234166.6287,693874609845.2446,700427647926.868,705685647920.2833,709904637481.8767,713289974687.3713,716006405034.6768,718186106352.923,719935132881.3525,721338581012.3231,722464732074.5348,723368375538.69,724093475149.4666,724675308066.8457,725142181256.5613,725516808709.8859,725817416530.3104,726058629666.3263,726252183437.8868,726407494476.3112,726532118855.9679,726632119707.0479,726712362194.5244,726776750214.521,726828416323.7152,726869874142.1069,726903140643.741,726929834284.987,726951253744.4432,726968441105.2522,726982232553.7332,726993299060.8784,727002179025.9211,727009304470.1216,727015022055.1357,727019609948.5325,727023291356.988,727026245385.5688,727028615751.411,727030517775.7393,727032043994.3846,727033268659.7683,727034251353.3727,727035039884.455,727035672616.0253,727036180331.2556,727036587731.1191,727036914636.1217,727037176950.5951,727037387436.4623,727037556334.1205,727037691860.6494,727037800609.5822,727037887871.6882,727037957892.377,727038014078.241,727038059162.7925,727038095339.4501,727038124368.2528,727038147661.4883,727038166352.4008,727038181350.3263,727038193384.9323,727038203041.7173,727038210790.4958,727038217008.2554,727038221997.4982,727038226000.9565,727038229213.4037,727038231791.1294,727038233859.5428,727038235519.2754,727038236851.0745,727038237919.7343,727038238777.2461,727038239465.3289,727038240017.4591,727038240460.4985,727038240816.0011,727038241101.2628,727038241330.1621,727038241513.8351,727038241661.2173,727038241779.4796,727038241874.3755,727038241950.5215,727038242011.6226,727038242060.6511,727038242099.9924,727038242131.5605,727038242156.8916,727038242177.2177,727038242193.5276,727038242206.615,727038242217.1166,727038242225.5432,727038242232.3049,727038242237.7305,727038242242.0844,727038242245.5779,727038242248.381,727038242250.6305,727038242252.4354,727038242253.8835,727038242255.0457,727038242255.9783,727038242256.7266,727038242257.3269,727038242257.8086,727038242258.1954,727038242258.5056,727038242258.7545,727038242258.9543,727038242259.1145,727038242259.2432,727038242259.3462,727038242259.4291,727038242259.4956,727038242259.549,727038242259.5917,727038242259.6259,727038242259.6537,727038242259.6757,727038242259.6936,727038242259.7078,727038242259.7189,727038242259.7281,727038242259.7355,727038242259.7415,727038242259.7463,727038242259.7498,727038242259.753,727038242259.7554,727038242259.7573,727038242259.759,727038242259.7603,727038242259.7612,727038242259.7622,727038242259.763,727038242259.7633
0.7000000000000001,0.9,0.0,0.0,175909805304.78033,326980253964.09705,441117725345.8244,528258281596.9351,596088920331.945,649581446720.9965,692089139051.2723,726013105002.9993,753151726238.6508,774891275756.9747,792318898452.2549,806295687440.3525,817507565187.2389,826502670858.2151,833719827402.2208,839510698483.202,844157260307.8792,847885683367.2407,850877409380.5122,853278011737.1857,855204292719.0948,856749972785.8099,857990253213.6324,858985476092.4818,859784060656.7185,860424859217.1746,860939047498.6321,861351641433.4615,861682714242.9116,861948373035.5011,862161542442.8693,862332593421.3738,862469847812.9614,862579983213.5233,862668357846.3875,862739271246.5944,862796173438.627,862841832784.3794,862878470667.389,862907869565.8918,862931459772.5907,862950388980.1608,862965578117.9166,862977766156.1593,862987546057.994,862995393627.7169,863001690659.2821,863006743511.048,863010798010.49,863014051414.0109,863016662003.7079,863018756787.9922,863020437680.7051,863021786459.3517,863022868743.6781,863023737188.1528,863024434043.6718,863024993213.1154,863025441900.7681,863025801935.8379,863026090834.4751,863026322651.9551,863026508666.4844,863026657927.8997,863026777697.9529,863026873803.6051,863026950920.5146,863027012800.5146,863027062454.1432,863027102297.1108,863027134267.8274,863027159921.7073,863027180506.8431,863027197024.7278,863027210278.9764,863027220914.4247,863027229448.5004,863027236296.3967,863027241791.2725,863027246200.4597,863027249738.4712,863027252577.4357,863027254855.4719,863027256683.409,863027258150.179,863027259327.1416,863027260271.5579,863027261029.3743,863027261637.4597,863027262125.3986,863027262516.9294,863027262831.101,863027263083.198,863027263285.4851,863027263447.804,863027263578.0514,863027263682.5643,863027263766.4275,863027263833.721,863027263887.7181,863027263931.0468,863027263965.814,863027263993.7123,863027264016.0983,863027264034.0612,863027264048.4746,863027264060.0406,863027264069.321,863027264076.7682,863027264082.7438,863027264087.5385,863027264091.3861,863027264094.4734,863027264096.9507,863027264098.9386,863027264100.5336,863027264101.8136,863027264102.8406,863027264103.6648,863027264104.3262,863027264104.8568,863027264105.2823,863027264105.624,863027264105.8984,863027264106.1184,863027264106.2947,863027264106.4365,863027264106.55,863027264106.6415,863027264106.7146,863027264106.7732,863027264106.8203,863027264106.8582,863027264106.8884,863027264106.9127,863027264106.9323,863027264106.948,863027264106.9607,863027264106.9707,863027264106.9788,863027264106.9854,863027264106.9905,863027264106.9946,863027264106.998,863027264107.0007,863027264107.0028,863027264107.0046,863027264107.006,863027264107.0071,863027264107.0078,863027264107.0087,863027264107.0093
0.8,0.9,0.0,0.0,250930676972.73315,430086915809.3926,556505261297.5895,650761181810.9946,723518485783.7366,780721249688.95,826125492935.8763,862345478052.5997,891316108976.9196,914521733876.1211,933124190064.343,948043043691.7847,960010581502.0468,969611927183.2977,977315491646.7014,983496643288.8398,988456363584.1014,992436066341.6174,995629421795.5349,998191814392.8739,1000247918397.3406,1001897770626.6805,1003221640599.7076,1004283937203.0125,1005136342918.3856,1005820328534.6713,1006369170885.888,1006809571870.2258,1007162957557.365,1007446520605.3837,1007674056710.2815,1007856635786.0897,1008003140530.9663,1008120698581.9296,1008215029283.4216,1008290721940.5779,1008351459094.6335,1008400195683.1194,1008439302801.2307,1008470683058.5399,1008495863143.3009,1008516068097.7194,1008532280917.769,1008545290377.1576,1008555729402.1436,1008564105864.1777,1008570827288.478,1008576220680.6332,1008580548435.829,1008584021104.6981,1008586807636.8674,1008589043600.5667,1008590837778.1898,1008592277458.6926,1008593432684.3091,1008594359658.1915,1008595103478.763,1008595700333.8127,1008596179261.0754,1008596563560.9542,1008596871930.1119,1008597119371.0891,1008597317922.1945,1008597477243.1846,1008597605085.2223,1008597707667.9803,1008597789982.2363,1008597856032.6812,1008597909032.7501,1008597951560.9617,1008597985686.3663,1008598013069.2068,1008598035041.6921,1008598052672.8107,1008598066820.3384,1008598078172.5703,1008598087281.8059,1008598094591.2208,1008598100456.4271,1008598105162.7749,1008598108939.2329,1008598111969.5312,1008598114401.0972,1008598116352.2294,1008598117917.8534,1008598119174.1382,1008598120182.2039,1008598120991.094,1008598121640.162,1008598122160.9856,1008598122578.9042,1008598122914.2495,1008598123183.3365,1008598123399.2571,1008598123572.5155,1008598123711.5411,1008598123823.0978,1008598123912.613,1008598123984.4417,1008598124042.078,1008598124088.3268,1008598124125.4373,1008598124155.2155,1008598124179.1102,1008598124198.2836,1008598124213.669,1008598124226.0143,1008598124235.9203,1008598124243.8693,1008598124250.2474,1008598124255.3654,1008598124259.4725,1008598124262.7678,1008598124265.4119,1008598124267.534,1008598124269.2366,1008598124270.6027,1008598124271.6989,1008598124272.5786,1008598124273.2844,1008598124273.8508,1008598124274.3052,1008598124274.6697,1008598124274.9623,1008598124275.1973,1008598124275.3857,1008598124275.5369,1008598124275.6583,1008598124275.7555,1008598124275.8337,1008598124275.8964,1008598124275.9469,1008598124275.9869,1008598124276.0193,1008598124276.0453,1008598124276.0663,1008598124276.083,1008598124276.0964,1008598124276.1072,1008598124276.1158,1008598124276.1228,1008598124276.1283,1008598124276.1326,1008598124276.1365,1008598124276.1392,1008598124276.1415,1008598124276.1433,1008598124276.145,1008598124276.1461,1008598124276.1471,1008598124276.1478,1008598124276.1484
0.9,0.9,0.0,0.0,358744782486.6942,562162640927.1326,696996823118.2893,795760320311.6136,871562347942.492,931039133924.1061,978213449078.5385,1015834992168.8369,1045923475516.2238,1070023527076.3448,1089342685071.5752,1104836227503.306,1117264737338.0125,1127235903675.6255,1135236187996.2332,1141655419500.5806,1146806173419.789,1150939162362.9087,1154255516240.9036,1156916604466.8208,1159051903388.7305,1160765302943.042,1162140164388.795,1163243377448.6003,1164128615257.4175,1164838945933.6394,1165408928034.4246,1165866291934.4292,1166233288970.8203,1166527774010.9346,1166764074119.3103,1166953685589.6304,1167105833254.7556,1167227919286.753,1167325883321.936,1167404491431.6133,1167467567997.3838,1167518181772.047,1167558795178.2236,1167591384108.2585,1167617534053.827,1167638517242.0596,1167655354530.9663,1167668865075.435,1167679706180.1318,1167688405278.1821,1167695385591.4438,1167700986720.7737,1167705481168.0278,1167709087593.6123,1167711981454.584,1167714303540.851,1167716166824.7769,1167717661957.4238,1167718861678.8418,1167719824356.958,1167720596827.2512,1167721216671.3547,1167721714045.4492,1167722113147.3984,1167722433394.0046,1167722690365.6606,1167722896564.355,1167723062021.9084,1167723194788.0352,1167723301321.9714,1167723386806.7239,1167723455401.2324,1167723510442.7039,1167723554608.9739,1167723590048.786,1167723618486.3303,1167723641305.1296,1167723659615.3457,1167723674307.7937,1167723686097.2788,1167723695557.3745,1167723703148.3262,1167723709239.4429,1167723714127.0647,1167723718048.9805,1167723721195.9968,1167723723721.2192,1167723725747.5037,1167723727373.4304,1167723728678.1038,1167723729724.9968,1167723730565.0427,1167723731239.111,1167723731779.9956,1167723732214.0107,1167723732562.2727,1167723732841.7244,1167723733065.961,1167723733245.8928,1167723733390.2734,1167723733506.127,1167723733599.09,1167723733673.685,1167723733733.5415,1167723733781.5715,1167723733820.1118,1167723733851.037,1167723733875.852,1167723733895.7642,1167723733911.7417,1167723733924.5623,1167723733934.85,1167723733943.105,1167723733949.7292,1167723733955.0444,1167723733959.3093,1167723733962.7317,1167723733965.4778,1167723733967.6812,1167723733969.4497,1167723733970.8682,1167723733972.0068,1167723733972.9202,1167723733973.6533,1167723733974.2415,1167723733974.7136,1167723733975.0923,1167723733975.3962,1167723733975.6401,1167723733975.8357,1167723733975.9927,1167723733976.119,1167723733976.2197,1167723733976.301,1167723733976.3657,1167723733976.4182,1167723733976.4602,1167723733976.4937,1167723733976.521,1167723733976.5425,1167723733976.5596,1167723733976.5735,1167723733976.585,1167723733976.5938,1167723733976.6013,1167723733976.6067,1167723733976.6113,1167723733976.6152,1167723733976.6182,1167723733976.6206,1167723733976.6226,1167723733976.624,1167723733976.6252,1167723733976.6262,1167723733976.627,1167723733976.628
1.0,0.9,0.0,0.0,515098802914.5954,731286687152.759,869230110871.3761,969543310295.9001,1046375929515.4714,1106618915513.5981,1154388690690.0464,1192481451779.0935,1222945686855.8928,1247346363568.775,1266906404073.3599,1282593096262.9895,1295176535531.0293,1305271995742.4446,1313372005249.453,1319871253481.3074,1325086212258.5488,1329270719448.3489,1332628412100.7522,1335322671128.0737,1337484586820.2478,1339219344115.7202,1340611343382.3955,1341728308131.7812,1342624580541.2437,1343343765578.6975,1343920852578.0664,1344383917576.6162,1344755489277.2295,1345053645110.4114,1345292890729.3613,1345484865730.5103,1345638909935.4194,1345762517785.1624,1345861702954.367,1345941290924.019,1346005153747.1162,1346056398428.8474,1346097518086.2407,1346130513241.3877,1346156989149.3171,1346178233895.6309,1346195281063.4612,1346208960018.5662,1346219936258.9968,1346228743792.3987,1346235811116.1436,1346241482064.255,1346246032535.3594,1346249683915.4922,1346252613848.805,1346254964880.1694,1346256851390.1636,1346258365159.8276,1346259579835.9238,1346260554513.9436,1346261336613.1763,1346261964183.7146,1346262467757.6392,1346262871834.4446,1346263196072.9653,1346263456247.8054,1346263665016.7922,1346263832536.7952,1346263966957.8682,1346264074819.7634,1346264161370.094,1346264230819.6418,1346264286547.2117,1346264331264.02,1346264367145.5938,1346264395937.6162,1346264419040.8542,1346264437579.3096,1346264452454.9004,1346264464391.3433,1346264473969.3606,1346264481654.9343,1346264487821.9775,1346264492770.5237,1346264496741.327,1346264499927.5713,1346264502484.271,1346264504535.813,1346264506182.0073,1346264507502.9436,1346264508562.8862,1346264509413.4038,1346264510095.8738,1346264510643.501,1346264511082.9263,1346264511435.529,1346264511718.464,1346264511945.4958,1346264512127.671,1346264512273.851,1346264512391.149,1346264512485.2703,1346264512560.7954,1346264512621.3982,1346264512670.0266,1346264512709.047,1346264512740.358,1346264512765.4822,1346264512785.6428,1346264512801.8196,1346264512814.8003,1346264512825.216,1346264512833.574,1346264512840.2803,1346264512845.6619,1346264512849.9797,1346264512853.445,1346264512856.2253,1346264512858.4563,1346264512860.2466,1346264512861.683,1346264512862.836,1346264512863.761,1346264512864.503,1346264512865.0984,1346264512865.5764,1346264512865.9597,1346264512866.2673,1346264512866.5144,1346264512866.7124,1346264512866.8718,1346264512866.999,1346264512867.1013,1346264512867.1836,1346264512867.2495,1346264512867.3022,1346264512867.3447,1346264512867.379,1346264512867.406,1346264512867.428,1346264512867.4456,1346264512867.4597,1346264512867.4712,1346264512867.48,1346264512867.4873,1346264512867.493,1346264512867.4978,1346264512867.502,1346264512867.505,1346264512867.5073,1346264512867.509,1346264512867.5107,1346264512867.5117,1346264512867.513,1346264512867.5137,1346264512867.5142
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1.0,0.0,0.0,11294972883.534737,28031958517.667816,44532296672.98906,58687054559.06399,70243447261.25114,79529256135.99278,86961178907.84355,92908269608.82149,97670536020.46626,101486723975.59373,104546361798.70839,107000256898.99426,108968738542.58592,110548021173.73898,111815145695.2554,112831854402.99445,113647654890.6963,114302256629.04897,114827515767.60205,115248990870.76773,115587189057.36359,115858564915.23494,116076321588.80508,116251053377.73143,116391261275.30519,116503766603.11208,116594042899.6859,116666482225.25934,116724608845.58014,116771250693.89273,116808676954.32907,116838708460.94505,116862806283.73721,116882142811.58858,116897658790.47397,116910109091.93057,116920099438.49792,116928115872.87076,116934548404.47775,116939709983.92215,116943851728.41551,116947175138.94,116949841903.52002,116951981763.54419,116953698825.84409,116955076627.62012,116956182200.62938,116957069332.3635,116957781182.87636,116958352384.57416,116958810727.12451,116959178509.45831,116959473624.64006,116959710430.38762,116959900447.59293,116960052920.82759,116960175268.10262,116960273441.76405,116960352218.0816,116960415429.62045,116960466151.69997,116960506852.0119,116960539510.6767,116960565716.57869,116960586744.66739,116960603617.98521,116960617157.43997,116960628021.74277,116960636739.45541,116960643734.70535,116960649347.82013,116960653851.88474,116960657466.02747,116960660366.08081,116960662693.13594,116960664560.40697,116960666058.73895,116960667261.02757,116960668225.76567,116960668999.88892,116960669621.05937,116960670119.49776,116960670519.45372,116960670840.3856,116960671097.90715,116960671304.54704,116960671470.35867,116960671603.40886,116960671710.17076,116960671795.83842,116960671864.57974,116960671919.739,116960671963.99976,116960671999.51541,116960672028.01382,116960672050.88145,116960672069.23085,116960672083.95474,116960672095.76942,116960672105.24979,116960672112.85696,116960672118.9611,116960672123.85919,116960672127.78949,116960672130.94324,116960672133.47389,116960672135.5045,116960672137.13391,116960672138.44138,116960672139.4905,116960672140.33235,116960672141.00787,116960672141.54991,116960672141.98483,116960672142.33386,116960672142.6139,116960672142.83861,116960672143.01894,116960672143.16364,116960672143.27974,116960672143.37288,116960672143.44766,116960672143.50763,116960672143.55576,116960672143.59439,116960672143.62538,116960672143.65025,116960672143.6702,116960672143.68622,116960672143.69907,116960672143.70938,116960672143.71767,116960672143.72427,116960672143.72961,116960672143.73387,116960672143.73732,116960672143.74008,116960672143.74225,116960672143.74403,116960672143.7455,116960672143.7466,116960672143.74751,116960672143.74828,116960672143.74884,116960672143.7493,116960672143.7497,116960672143.75,116960672143.75024,116960672143.75043,116960672143.75063,116960672143.75075,116960672143.75082
